Drugbank id	Weight (Da)
DB07593	317.4226
DB07594	352.3838
DB07595	381.249
DB07596	404.523
DB07597	163.2163
DB07598	247.2466
DB07599	258.063
DB07601	389.833
DB07602	411.477
DB07604	336.3844
DB07605	476.956
DB07606	465.717
DB07607	485.341
DB07608	447.917
DB07609	202.2524
DB07610	160.1693
DB07611	174.347
DB07612	360.3762
DB07613	211.2194
DB07614	227.285
DB07615	327.3313
DB07616	344.36
DB07617	188.2258
DB07618	421.5352
DB07619	432.4786
DB07620	459.181
DB07621	174.1992
DB07622	437.518
DB07623	220.314
DB07624	449.488
DB07625	372.458
DB07626	445.982
DB07627	351.464
DB07628	327.376
DB07629	472.003
DB07630	472.003
DB07631	271.4387
DB07632	275.735
DB07633	422.5103
DB07634	180.2005
DB07635	214.2167
DB07636	279.35
DB07637	338.981
DB07638	318.3146
DB07639	433.5426
DB07640	322.4391
DB07641	218.3159
DB07642	381.4466
DB07643	432.346
DB07644	314.77
DB07645	202.2475
DB07646	215.3755
DB07647	344.4097
DB07648	360.4091
DB07649	369.484
DB07650	186.2912
DB07651	483.4023
DB07652	324.2145
DB07653	345.3514
DB07654	345.3945
DB07655	330.3831
DB07657	423.5243
DB07658	432.322
DB07659	446.348
DB07660	418.295
DB07661	160.1693
DB07662	369.215
DB07663	355.2983
DB07664	425.436
DB07665	435.403
DB07666	448.461
DB07667	270.2833
DB07668	249.3056
DB07669	186.2066
DB07670	327.401
DB07671	282.2924
DB07672	249.424
DB07673	164.2011
DB07674	170.167
DB07675	419.4697
DB07676	365.3826
DB07677	182.243
DB07678	326.4724
DB07679	362.4201
DB07680	431.829
DB07681	249.39
DB07683	363.451
DB07684	251.302
DB07685	402.471
DB07686	387.459
DB07687	402.474
DB07688	388.444
DB07689	436.4671
DB07691	436.48
DB07692	460.472
DB07693	399.077
DB07694	439.914
DB07695	415.077
DB07696	245.2723
DB07697	454.517
DB07698	335.79
DB07700	395.5344
DB07701	379.492
DB07702	288.3814
DB07703	296.4018
DB07704	335.3599
DB07705	381.684
DB07706	288.3814
DB07707	316.4345
DB07708	260.676
DB07710	478.562
DB07711	277.3653
DB07712	254.2839
DB07713	399.398
DB07714	286.3224
DB07715	270.2369
DB07716	422.4688
DB07717	446.5697
DB07718	180.1574
DB07719	385.435
DB07720	208.687
DB07721	260.2234
DB07722	197.1879
DB07723	219.2365
DB07724	389.422
DB07726	166.217
DB07728	307.3217
DB07729	283.2605
DB07730	225.221
DB07731	218.2153
DB07732	331.281
DB07733	309.331
DB07734	292.44
DB07735	352.492
DB07736	297.392
DB07737	311.418
DB07738	431.388
DB07739	330.441
DB07740	326.4278
DB07741	444.4926
DB07742	326.318
DB07743	363.314
DB07744	453.467
DB07745	329.1664
DB07746	337.366
DB07747	352.836
DB07748	365.22
DB07749	304.3841
DB07750	448.346
DB07751	415.4364
DB07753	234.1982
DB07754	402.395
DB07755	448.346
DB07756	426.428
DB07757	335.236
DB07758	257.07
DB07759	256.1774
DB07760	346.2949
DB07761	415.4364
DB07762	292.3303
DB07763	318.2749
DB07764	334.3222
DB07765	450.4936
DB07766	365.3826
DB07767	194.184
DB07768	288.4244
DB07769	402.2971
DB07770	391.436
DB07771	359.3976
DB07772	399.398
DB07773	273.1974
DB07775	444.028
DB07776	222.2387
DB07778	374.3893
DB07779	383.4591
DB07780	382.33
DB07781	345.395
DB07782	353.0864
DB07783	445.5136
DB07784	429.4232
DB07785	339.3883
DB07786	424.88
DB07787	393.454
DB07788	362.3738
DB07789	494.454
DB07790	430.524
DB07791	384.455
DB07792	446.907
DB07793	402.855
DB07794	327.3427
DB07795	286.2363
DB07796	407.4607
DB07797	354.83
DB07798	340.337
DB07800	480.923
DB07801	423.5114
DB07802	333.961
DB07803	188.1827
DB07804	488.969
DB07805	279.686
DB07806	441.543
DB07807	265.348
DB07808	241.1909
DB07809	344.4097
DB07810	274.2687
DB07811	347.4103
DB07812	362.448
DB07813	368.4296
DB07814	346.3744
DB07815	332.3909
DB07816	384.4305
DB07817	444.531
DB07818	232.063
DB07819	197.618
DB07820	330.4213
DB07821	164.1824
DB07823	237.2518
DB07824	194.1939
DB07825	247.2466
DB07826	365.81
DB07827	424.448
DB07829	239.2477
DB07830	392.3717
DB07831	429.4349
DB07832	361.417
DB07833	394.4253
DB07834	347.4103
DB07835	348.4382
DB07836	408.3907
DB07837	378.4226
DB07838	372.418
DB07839	436.5466
DB07840	364.352
DB07841	450.449
DB07842	270.323
DB07843	471.978
DB07844	471.978
DB07845	484.503
DB07846	381.4681
DB07847	465.95
DB07848	454.928
DB07849	247.397
DB07850	227.283
DB07851	326.4326
DB07852	272.087
DB07853	381.4332
DB07854	239.2758
DB07855	301.3452
DB07856	389.881
DB07857	297.782
DB07858	297.782
DB07859	337.846
DB07860	231.721
DB07861	420.481
DB07862	269.3449
DB07863	276.675
DB07864	285.3128
DB07865	179.1793
DB07866	282.445
DB07867	319.826
DB07868	335.891
DB07869	351.891
DB07870	361.7
DB07871	319.826
DB07872	474.936
DB07873	346.294
DB07874	323.3889
DB07875	490.935
DB07876	319.422
DB07877	465.367
DB07878	368.4726
DB07879	368.41
DB07880	242.2301
DB07881	476.4593
DB07882	459.5353
DB07883	291.3868
DB07884	280.2948
DB07885	340.461
DB07887	249.074
DB07888	235.2359
DB07889	418.4915
DB07890	260.247
DB07892	308.353
DB07893	343.312
DB07894	278.237
DB07895	308.3939
DB07896	168.1467
DB07897	175.2685
DB07898	330.2687
DB07899	324.803
DB07900	189.209
DB07901	324.807
DB07902	320.367
DB07903	304.367
DB07905	378.3732
DB07906	208.2139
DB07907	160.2108
DB07908	220.2213
DB07909	381.4648
DB07910	167.205
DB07911	217.1975
DB07912	194.1654
DB07913	177.2429
DB07914	218.2054
DB07915	218.2054
DB07916	483.537
DB07917	377.4827
DB07918	259.3434
DB07919	212.2472
DB07920	304.321
DB07921	246.216
DB07922	228.225
DB07923	292.3685
DB07924	292.3685
DB07925	278.262
DB07926	379.4507
DB07927	343.332
DB07928	227.3
DB07929	396.4794
DB07930	216.3172
DB07931	270.3661
DB07932	394.3741
DB07933	282.3337
DB07934	466.617
DB07935	292.2673
DB07936	451.5397
DB07937	446.4935
DB07938	354.403
DB07939	177.221
DB07940	414.2827
DB07941	477.299
DB07942	257.2382
DB07943	397.858
DB07944	384.472
DB07945	362.4217
DB07946	443.851
DB07947	419.925
DB07949	335.3135
DB07950	175.184
DB07951	290.2714
DB07952	232.2353
DB07953	274.315
DB07954	222.2438
DB07955	286.122
DB07956	354.829
DB07957	267.2347
DB07958	274.315
DB07959	234.256
DB07960	273.2824
DB07961	363.264
DB07962	461.1986
DB07963	447.1721
DB07964	398.497
DB07965	368.4792
DB07966	381.4332
DB07967	428.4897
DB07968	338.718
DB07969	388.3863
DB07970	414.3805
DB07971	361.417
DB07972	223.2731
DB07973	405.5325
DB07974	452.976
DB07975	427.3215
DB07976	371.382
DB07977	443.344
DB07978	461.2865
DB07979	195.1721
DB07981	428.909
DB07982	435.5221
DB07983	449.2391
DB07984	428.909
DB07985	352.4302
DB07986	374.454
DB07987	414.501
DB07988	427.373
DB07989	203.2356
DB07990	262.67
DB07991	398.4968
DB07992	213.21
DB07993	314.3837
DB07994	421.4937
DB07995	446.361
DB07996	291.37
DB07997	265.331
DB07999	393.325
DB08000	335.289
DB08001	425.3882
DB08003	486.541
DB08004	311.3815
DB08005	398.889
DB08006	325.3666
DB08007	238.2399
DB08008	293.2472
DB08009	414.928
DB08010	430.4278
DB08011	346.285
DB08012	369.4574
DB08013	383.484
DB08014	397.5105
DB08015	404.3905
DB08016	298.617
DB08017	284.3562
DB08018	373.923
DB08019	373.923
DB08020	326.3863
DB08021	422.703
DB08022	372.446
DB08023	307.3928
DB08024	323.432
DB08025	420.4793
DB08026	365.4322
DB08027	381.92
DB08028	279.788
DB08029	350.39
DB08030	282.294
DB08031	446.5381
DB08032	362.509
DB08033	376.536
DB08034	336.3413
DB08035	309.4087
DB08036	311.3367
DB08037	459.5039
DB08038	307.388
DB08039	371.453
DB08040	294.3031
DB08041	329.3472
DB08042	420.4644
DB08043	373.3286
DB08044	445.3616
DB08045	359.807
DB08046	338.766
DB08047	334.2925
DB08048	242.2301
DB08049	254.2375
DB08050	192.2112
DB08051	419.4401
DB08052	319.3638
DB08053	325.3651
DB08054	304.3491
DB08055	320.776
DB08056	314.3837
DB08057	406.911
DB08058	380.4154
DB08059	428.4319
DB08060	193.1992
DB08061	261.75
DB08062	225.698
DB08063	384.4272
DB08064	399.874
DB08065	184.1973
DB08066	303.318
DB08067	382.4396
DB08068	445.914
DB08069	206.267
DB08070	201.2676
DB08071	259.4296
DB08072	383.269
DB08073	397.4723
DB08074	203.2437
DB08075	193.229
DB08076	334.203
DB08077	383.226
DB08078	402.4376
DB08079	383.4027
DB08080	395.513
DB08081	241.2836
DB08082	199.634
DB08083	280.326
DB08084	416.237
DB08085	216.3187
DB08086	379.5368
DB08087	307.3034
DB08088	359.731
DB08089	392.2197
DB08090	316.3932
DB08091	444.5007
DB08092	339.3635
DB08093	250.2952
DB08094	441.452
DB08095	455.937
DB08096	400.812
DB08097	399.3691
DB08098	271.207
DB08099	417.5465
DB08100	224.2976
DB08101	354.037
DB08102	327.999
DB08103	343.999
DB08104	371.024
DB08105	409.453
DB08106	409.453
DB08107	423.48
DB08108	468.479
DB08109	309.4006
DB08110	265.305
DB08111	302.33
DB08112	486.47
DB08113	195.22
DB08114	190.265
DB08115	229.2744
DB08116	490.483
DB08118	360.457
DB08119	372.382
DB08120	207.357
DB08121	318.3658
DB08122	329.374
DB08123	401.463
DB08124	393.416
DB08125	398.459
DB08126	357.387
DB08127	204.3511
DB08128	227.2256
DB08129	205.177
DB08130	475.207
DB08131	397.4277
DB08132	223.248
DB08133	316.335
DB08134	284.722
DB08135	187.198
DB08136	262.2397
DB08137	324.3091
DB08138	360.29
DB08139	235.673
DB08140	313.4007
DB08141	349.3353
DB08142	382.244
DB08143	492.926
DB08144	395.052
DB08145	297.3119
DB08146	289.3345
DB08147	387.4278
DB08148	341.838
DB08149	355.864
DB08150	342.846
DB08151	295.2879
DB08152	410.892
DB08153	352.809
DB08154	410.253
DB08155	242.295
DB08156	229.253
DB08157	257.306
DB08158	348.238
DB08159	333.3374
DB08160	234.339
DB08161	224.319
DB08162	291.369
DB08163	393.4408
DB08164	462.488
DB08165	197.254
DB08166	328.796
DB08167	284.399
DB08168	175.184
DB08169	304.3425
DB08170	408.426
DB08171	218.356
DB08172	342.776
DB08173	401.867
DB08174	441.931
DB08175	268.3917
DB08176	177.2181
DB08177	393.864
DB08178	241.2486
DB08179	304.2946
DB08180	453.4471
DB08181	256.2567
DB08182	269.3018
DB08184	249.3104
DB08185	463.446
DB08186	199.2484
DB08187	386.531
DB08188	302.3682
DB08190	358.1749
DB08191	314.3374
DB08192	302.391
DB08193	181.1455
DB08194	181.258
DB08195	461.437
DB08196	302.2821
DB08197	363.3882
DB08198	338.423
DB08199	312.342
DB08200	304.4052
DB08201	304.4052
DB08202	329.442
DB08203	301.3437
DB08204	413.379
DB08205	239.2692
DB08206	369.008
DB08207	223.2698
DB08208	350.2919
DB08209	269.2985
DB08210	349.406
DB08211	372.238
DB08212	382.436
DB08213	400.448
DB08214	160.1726
DB08215	241.356
DB08216	298.3364
DB08217	265.393
DB08218	373.3681
DB08219	368.456
DB08220	420.5406
DB08221	449.4278
DB08222	250.3147
DB08224	306.3966
DB08226	417.4953
DB08227	254.3254
DB08228	233.2631
DB08229	385.4137
DB08230	302.2357
DB08231	228.3709
DB08232	404.3755
DB08233	339.3916
DB08234	312.3663
DB08235	284.376
DB08236	384.675
DB08237	487.4024
DB08238	223.248
DB08239	397.4609
DB08240	377.716
DB08241	366.417
DB08242	358.3965
DB08244	354.3931
DB08245	358.2406
DB08246	328.3558
DB08247	289.376
DB08248	402.471
DB08249	350.4907
DB08250	386.4383
DB08251	342.3029
DB08252	292.2888
DB08253	214.2631
DB08254	208.234
DB08255	247.311
DB08256	200.2349
DB08257	228.2881
DB08258	256.3413
DB08259	270.3678
DB08260	332.459
DB08261	330.3319
DB08262	216.1895
DB08263	237.2087
DB08264	162.1852
DB08265	300.141
DB08266	417.4953
DB08267	305.3339
DB08268	319.3605
DB08270	486.551
DB08271	316.373
DB08272	287.3105
DB08273	435.1911
DB08274	298.3762
DB08275	363.491
DB08276	421.1624
DB08277	443.96
DB08278	427.449
DB08279	385.52
DB08280	386.4846
DB08281	405.266
DB08282	360.815
DB08283	289.4109
DB08284	452.266
DB08285	354.4493
DB08286	202.206
DB08287	354.464
DB08289	334.41
DB08291	195.2184
DB08292	324.756
DB08293	324.756
DB08294	197.1449
DB08295	309.2946
DB08296	302.1972
DB08297	285.25
DB08299	371.3456
DB08300	275.3079
DB08301	369.416
DB08302	301.294
DB08303	428.569
DB08304	413.555
DB08305	427.581
DB08306	328.321
DB08307	329.2281
DB08308	374.4706
DB08309	488.603
DB08310	359.4195
DB08312	251.285
DB08313	301.32
DB08314	267.079
DB08315	307.3465
DB08316	191.2297
DB08317	250.2985
DB08318	247.2532
DB08319	234.271
DB08320	424.4432
DB08321	287.3951
DB08322	456.3989
DB08323	296.4051
DB08324	297.3899
DB08325	346.815
DB08326	250.297
DB08327	168.1467
DB08328	346.4192
DB08329	290.359
DB08330	294.3444
DB08331	331.3745
DB08332	296.3172
DB08333	247.2897
DB08334	265.2801
DB08335	235.279
DB08336	241.2869
DB08337	241.2869
DB08338	363.4163
DB08339	427.283
DB08340	302.3333
DB08341	458.501
DB08342	359.567
DB08344	414.968
DB08345	345.3613
DB08346	338.783
DB08347	287.3568
DB08348	295.3358
DB08349	449.4526
DB08350	372.4198
DB08351	431.5301
DB08352	353.413
DB08353	347.4169
DB08354	375.814
DB08355	321.3333
DB08356	296.3205
DB08357	162.2267
DB08358	340.3779
DB08359	232.301
DB08360	348.405
DB08361	340.4228
DB08362	384.394
DB08363	238.3275
DB08364	416.4489
DB08365	476.708
DB08366	443.4896
DB08367	284.2002
DB08368	290.2665
DB08369	234.2958
DB08370	290.177
DB08371	269.2952
DB08372	334.412
DB08373	448.169
DB08374	197.661
DB08375	397.429
DB08376	396.4129
DB08377	360.2564
DB08378	292.2872
DB08379	330.741
DB08382	366.4089
DB08383	362.445
DB08384	392.4525
DB08385	270.3263
DB08386	378.4259
DB08387	392.4525
DB08388	402.3731
DB08389	401.4577
DB08390	362.4351
DB08391	403.4338
DB08392	391.4198
DB08393	331.3679
DB08394	346.2299
DB08395	423.3938
DB08396	274.276
DB08397	302.1674
DB08398	224.2612
DB08399	244.2427
DB08400	380.361
DB08401	382.3221
DB08402	404.204
DB08403	349.4247
DB08404	440.492
DB08405	454.518
DB08406	367.4066
DB08407	441.4737
DB08408	362.485
DB08409	360.2564
DB08410	323.3013
DB08411	360.2564
DB08412	402.3362
DB08413	217.1159
DB08414	306.771
DB08416	460.565
DB08418	469.553
DB08419	262.67
DB08420	434.296
DB08421	184.2786
DB08422	381.4714
DB08423	380.4154
DB08424	371.3623
DB08426	427.5
DB08427	226.1828
DB08428	165.2322
DB08429	478.004
DB08430	317.315
DB08431	194.1654
DB08432	338.274
DB08433	184.212
DB08434	315.2158
DB08435	316.4345
DB08436	325.3651
DB08437	471.5096
DB08438	432.5482
DB08439	370.422
DB08440	237.2566
DB08441	384.252
DB08442	297.3484
DB08443	219.1935
DB08444	420.262
DB08445	401.385
DB08446	458.671
DB08447	232.3214
DB08448	385.4219
DB08449	377.34
DB08450	352.3919
DB08451	222.264
DB08453	287.3966
DB08454	301.3452
DB08455	312.4028
DB08456	341.489
DB08457	481.347
DB08458	400.309
DB08459	411.241
DB08460	426.256
DB08461	297.355
DB08462	290.3193
DB08463	431.5334
DB08464	411.79
DB08465	397.807
DB08466	230.2592
DB08467	300.4351
DB08469	335.421
DB08470	239.2477
DB08471	359.466
DB08472	309.3261
DB08473	319.141
DB08474	242.3577
DB08475	278.2818
DB08476	212.3318
DB08478	279.649
DB08479	237.2584
DB08480	187.2377
DB08481	362.423
DB08482	401.4977
DB08484	275.348
DB08485	358.408
DB08486	341.4009
DB08487	462.973
DB08488	436.936
DB08489	456.5777
DB08490	425.883
DB08491	391.438
DB08492	256.3395
DB08493	441.5631
DB08494	453.963
DB08495	462.973
DB08496	308.3279
DB08497	366.3243
DB08498	400.769
DB08499	427.3825
DB08500	347.3624
DB08501	218.2502
DB08502	451.369
DB08503	311.3303
DB08504	424.4713
DB08505	429.306
DB08506	418.4232
DB08507	374.4137
DB08508	193.1992
DB08509	308.803
DB08510	418.5662
DB08511	215.2114
DB08512	356.3806
DB08513	377.3966
DB08514	312.35
DB08515	279.3315
DB08516	300.3275
DB08517	286.2794
DB08519	406.4378
DB08520	437.5696
DB08521	377.435
DB08522	293.3381
DB08523	181.2316
DB08524	285.2946
DB08525	194.2304
DB08526	408.5316
DB08527	356.359
DB08528	286.349
DB08529	396.3958
DB08530	355.4142
DB08531	370.235
DB08532	319.3357
DB08533	239.2758
DB08534	319.3357
DB08535	380.241
DB08536	380.241
DB08537	380.241
DB08538	381.382
DB08539	341.4091
DB08540	388.507
DB08541	286.2794
DB08542	316.3915
DB08543	395.5377
DB08544	309.3261
DB08545	332.3108
DB08546	448.4712
DB08547	430.5339
DB08548	278.2818
DB08549	419.452
DB08550	202.08
DB08551	319.141
DB08552	275.131
DB08553	373.4509
DB08554	217.2191
DB08555	350.638
DB08556	435.537
DB08557	377.4363
DB08558	308.434
DB08559	352.405
DB08560	417.452
DB08561	392.428
DB08562	309.3591
DB08564	426.31
DB08565	274.1
DB08566	274.1
DB08568	358.4363
DB08569	437.332
DB08570	240.1696
DB08571	210.1867
DB08572	370.4057
DB08573	317.769
DB08574	291.313
DB08575	270.373
DB08576	197.2343
DB08577	296.3205
DB08578	273.083
DB08579	311.217
DB08580	393.705
DB08581	411.29
DB08582	480.395
DB08583	374.439
DB08584	359.408
DB08585	456.491
DB08586	484.544
DB08587	224.21
DB08588	359.4243
DB08589	212.1993
DB08590	440.4492
DB08591	318.348
DB08593	212.226
DB08594	171.197
DB08595	258.3554
DB08596	309.3608
DB08597	399.4882
DB08598	321.868
DB08599	259.279
DB08600	321.868
DB08601	290.05
DB08602	304.315
DB08603	332.846
DB08604	289.542
DB08605	272.152
DB08606	293.388
DB08607	441.54
DB08608	383.3649
DB08609	430.441
DB08610	360.878
DB08611	268.2311
DB08612	256.328
DB08613	423.409
DB08614	488.481
DB08615	285.384
DB08617	247.2137
DB08618	339.3233
DB08619	388.4972
DB08620	252.723
DB08621	356.222
DB08622	452.048
DB08623	354.401
DB08624	291.372
DB08626	253.317
DB08627	224.319
DB08628	196.266
DB08629	225.3736
DB08631	322.81
DB08632	210.1403
DB08633	401.882
DB08634	364.4376
DB08635	354.3997
DB08636	192.1681
DB08637	206.1947
DB08638	236.224
DB08639	329.3984
DB08640	313.369
DB08641	344.34
DB08642	375.4653
DB08643	457.586
DB08644	433.563
DB08645	380.656
DB08646	310.3504
DB08647	316.4345
DB08648	228.1987
DB08649	176.2151
DB08651	338.274
DB08652	174.1992
DB08653	160.2157
DB08654	163.2163
DB08655	227.2585
DB08656	304.3856
DB08657	482.535
DB08658	181.1699
DB08659	330.362
DB08660	272.2097
DB08661	295.3342
DB08662	373.24
DB08663	310.3438
DB08664	452.4996
DB08665	298.2967
DB08666	268.203
DB08667	218.195
DB08668	244.214
DB08669	393.4772
DB08670	421.5304
DB08671	268.203
DB08672	328.3806
DB08673	297.396
DB08674	435.4772
DB08675	332.4803
DB08676	453.5356
DB08677	261.343
DB08678	201.243
DB08680	350.863
DB08681	315.816
DB08682	355.836
DB08683	393.3942
DB08684	218.356
DB08685	191.2728
DB08686	312.4028
DB08687	280.664
DB08688	170.2918
DB08689	250.2903
DB08690	318.4073
DB08691	338.189
DB08692	258.486
DB08693	258.486
DB08694	293.2834
DB08695	189.1708
DB08697	401.93
DB08698	373.471
DB08699	295.3821
DB08701	411.249
DB08702	308.2849
DB08703	424.4911
DB08704	395.407
DB08705	367.196
DB08706	374.386
DB08707	322.748
DB08708	361.3642
DB08709	313.3493
DB08710	398.414
DB08711	182.1733
DB08712	262.366
DB08713	327.3809
DB08714	327.3809
DB08715	326.3896
DB08717	234.2512
DB08718	220.287
DB08719	348.824
DB08720	314.3789
DB08721	473.347
DB08722	390.904
DB08723	383.269
DB08724	328.4055
DB08725	370.4852
DB08726	342.432
DB08727	356.4586
DB08728	355.216
DB08729	397.472
DB08730	444.5007
DB08731	403.3842
DB08732	398.4522
DB08733	455.572
DB08734	394.684
DB08735	310.3438
DB08736	310.3438
DB08737	282.3337
DB08738	444.5255
DB08739	405.3952
DB08740	243.3856
DB08741	354.403
DB08742	394.5464
DB08743	393.4423
DB08744	233.22
DB08745	475.003
DB08746	461.02
DB08747	445.338
DB08748	165.1891
DB08749	418.5313
DB08750	367.42
DB08751	293.2786
DB08752	405.5343
DB08753	367.3951
DB08754	299.3212
DB08755	456.5777
DB08756	247.336
DB08757	236.654
DB08758	226.234
DB08759	266.2711
DB08760	276.715
DB08761	326.3465
DB08762	478.4321
DB08763	363.305
DB08765	230.264
DB08766	325.446
DB08767	165.1891
DB08768	203.2437
DB08770	337.336
DB08771	252.308
DB08772	419.377
DB08773	242.293
DB08774	309.3657
DB08775	402.4161
DB08776	225.268
DB08777	206.264
DB08778	275.369
DB08779	226.318
DB08780	205.2165
DB08781	312.166
DB08782	200.258
DB08783	404.32
DB08784	248.665
DB08785	160.1693
DB08786	183.2077
DB08787	344.198
DB08788	353.398
DB08789	367.253
DB08790	188.1827
DB08791	346.318
DB08792	234.08
DB08794	408.362
DB08795	375.402
DB08796	399.507
DB08797	137.136
DB08798	267.304
DB08799	265.3529
DB08800	289.803
DB08801	292.418
DB08802	285.407
DB08803	232.3214
DB08804	428.6472
DB08805	244.38
DB08806	348.4366
DB08807	380.48
DB08808	271.783
DB08809	128.942
DB08810	402.4873
DB08811	382.4528
DB08813	-1
DB08814	248.157
DB08815	492.676
DB08816	522.568
DB08818	776.6486
DB08819	452.5313
DB08820	392.4907
DB08822	568.5336
DB08824	427.291
DB08826	139.1519
DB08827	693.7204
DB08828	421.297
DB08830	174.1082
DB08833	499.704
DB08834	499.71
DB08835	304.255
DB08836	476.609
DB08837	130.2511
DB08838	130.1915
DB08839	176.2151
DB08840	136.1512
DB08841	137.179
DB08842	203.238
DB08844	168.1103
DB08845	146.0981
DB08846	302.1926
DB08848	127.1412
DB08855	625.774
DB08857	-1
DB08858	729.22
DB08860	421.4608
DB08861	645.79
DB08862	-1
DB08864	366.4185
DB08865	450.337
DB08867	433.592
DB08868	307.4708
DB08869	5005.76
DB08870	150500.0
DB08871	729.8966
DB08872	329.393
DB08873	519.6767
DB08874	1058.039
DB08875	501.514
DB08876	56637.9397
DB08877	306.365
DB08878	440.4127
DB08879	147000.0
DB08880	270.2073
DB08881	489.922
DB08882	472.5422
DB08883	349.393
DB08884	681.75
DB08885	115000.0
DB08886	140000.0
DB08887	330.5042
DB08888	27250.0
DB08889	719.9099
DB08890	1526.736
DB08891	213.661
DB08892	399.87
DB08893	396.506
DB08894	-1
DB08895	312.3696
DB08896	482.815
DB08897	484.651
DB08898	44016.6653
DB08899	464.436
DB08900	3752.0
DB08901	532.5595
DB08902	142844.5367
DB08903	555.505
DB08904	91000.0
DB08905	302.4079
DB08906	538.576
DB08907	444.516
DB08908	144.1253
DB08909	530.6512
DB08910	273.2441
DB08911	615.3948
DB08912	519.562
DB08913	293.924
DB08915	437.508
DB08916	485.938
DB08917	-1
DB08918	246.348
DB08922	426.58
DB08925	-1
DB08927	401.4927
DB08928	347.285
DB08930	419.3788
DB08931	422.4157
DB08932	588.273
DB08933	354.27
DB08934	529.458
DB08935	146100.0
DB08936	300.826
DB08938	1115.3
DB08939	279.376
DB08940	322.3578
DB08941	301.386
DB08942	335.335
DB08943	416.129
DB08944	244.382
DB08945	1215.8131
DB08946	570.9319
DB08947	777.0853
DB08948	627.9402
DB08949	810.732
DB08950	347.4534
DB08951	281.3059
DB08952	247.3327
DB08953	228.3327
DB08954	325.4446
DB08955	221.2955
DB08957	420.4993
DB08958	339.6021
DB08960	202.38
DB08961	370.838
DB08962	366.48
DB08964	394.552
DB08965	639.8204
DB08967	391.55
DB08970	390.4452
DB08971	376.4617
DB08972	261.2484
DB08974	313.2832
DB08976	406.3552
DB08978	484.615
DB08979	260.3315
DB08980	315.4513
DB08981	254.2806
DB08983	363.792
DB08984	369.335
DB08985	181.2316
DB08986	300.79
DB08987	276.417
DB08989	223.2683
DB08990	380.532
DB08991	234.2545
DB08992	259.3865
DB08993	685.69
DB08994	324.3737
DB08995	608.5447
DB08996	294.4338
DB08997	362.4647
DB08999	141.258
DB09000	323.455
DB09001	387.524
DB09002	329.864
DB09004	255.784
DB09005	-1
DB09006	468.59
DB09007	303.826
DB09008	415.486
DB09009	284.374
DB09010	257.2614
DB09011	197.661
DB09012	236.231
DB09013	291.347
DB09014	359.592
DB09015	358.478
DB09016	-1
DB09017	393.689
DB09018	344.247
DB09019	376.13
DB09020	361.3906
DB09021	249.357
DB09022	351.3628
DB09023	327.4174
DB09026	551.7583
DB09027	888.9999
DB09028	190.2417
DB09029	147940.0
DB09030	492.5817
DB09031	407.576
DB09033	146837.0
DB09034	450.93
DB09035	143597.3811
DB09036	145000.0
DB09037	149000.0
DB09038	450.91
DB09039	404.551
DB09040	348.398
DB09041	151.93
DB09042	450.323
DB09043	72970.0
DB09045	59669.81
DB09046	16155.4429
DB09047	398.394
DB09048	578.603
DB09049	651.794
DB09050	666.69
DB09051	110800.0
DB09052	54100.0
DB09053	440.507
DB09054	415.432
DB09055	154.125
DB09056	317.517
DB09057	-1
DB09059	994.19
DB09060	265.24
DB09061	314.469
DB09062	519.57
DB09063	558.135
DB09064	289.15
DB09065	776.03
DB09066	25398.0389
DB09067	4670.38
DB09068	298.45
DB09069	266.341
DB09070	312.453
DB09071	245.322
DB09072	126.087
DB09073	447.5328
DB09074	434.4628
DB09075	548.06
DB09076	428.595
DB09077	145000.0
DB09078	426.86
DB09079	539.6248
DB09080	386.448
DB09081	366.498
DB09082	486.43
DB09083	468.594
DB09084	309.413
DB09085	264.369
DB09086	164.2011
DB09087	258.205
DB09088	235.327
DB09089	387.476
DB09090	511.52
DB09091	378.53
DB09092	311.342
DB09093	478.88
DB09095	394.459
DB09096	242.2268
DB09097	395.56
DB09098	22255.9518
DB09099	1637.9
DB09100	-1
DB09101	447.884
DB09102	738.89
DB09103	18540.0
DB09104	58.32
DB09105	180000.0
DB09106	-1
DB09107	-1
DB09108	170000.0
DB09109	166000.0
DB09110	142.197
DB09111	-1
DB09112	47.0134
DB09113	-1
DB09114	734.0389
DB09115	396.954
DB09116	80.103
DB09117	132.1577
DB09118	234.295
DB09119	296.326
DB09120	305.4119
DB09121	392.18
DB09122	44000.0
DB09123	311.425
DB09124	340.507
DB09125	306.394
DB09126	-1
DB09128	433.57
DB09129	158.355
DB09130	63.546
DB09131	134.452
DB09132	558.65
DB09133	613.916
DB09134	807.115
DB09135	791.116
DB09136	545.69
DB09137	486.136
DB09138	305.906
DB09139	290.906
DB09140	31.9988
DB09141	-1
DB09142	1143.27
DB09143	485.507
DB09144	370.314
DB09146	866.546
DB09147	745.21
DB09148	358.444
DB09149	359.432
DB09151	273.32
DB09152	28.0134
DB09153	58.443
DB09154	258.068
DB09155	4.0026
DB09156	791.1119
DB09157	44.0095
DB09160	898.86
DB09161	775.96
DB09163	-1
DB09164	449.321
DB09165	272.847
DB09166	342.846
DB09167	295.44
DB09173	350.506
DB09174	408.542
DB09183	493.58
DB09184	339.407
DB09185	237.299
DB09186	271.36
DB09187	292.76
DB09190	295.426
DB09194	377.92
DB09195	405.469
DB09198	480.54
DB09199	381.42
